 Enter the number of points on the cylinder
 Enter the number of points on the boundary (divisible by 6)
 Enter the number of points in the interior
 Enter the number of neighbours for each point
 coefficients calculated
              x              y              u              v              p
  0.2378830E+01 -0.7328892E+00  0.9659716E+00  0.1010074E+00  0.1253637E+01
  0.8083549E+00 -0.1244240E+01  0.1359852E+01  0.1848844E+00  0.2168270E+01
 -0.6005366E+00 -0.3917556E+00  0.2156164E+00 -0.1349391E+00  0.7001946E+01
 -0.8346075E+00 -0.9120096E-01  0.1248189E+00  0.3201680E-01  0.6592527E+01
 -0.3431828E+01 -0.2233361E+01  0.1032981E+01 -0.6754620E-02  0.6034417E+01
  0.6000026E+00  0.1026389E+01  0.1127384E+01 -0.2334901E+00  0.2526351E+01
  0.2466924E+01 -0.9026795E+00  0.1047498E+01  0.1138773E+00  0.1463170E+01
 -0.2725183E+01  0.1656245E+01  0.9672694E+00  0.5143386E-01  0.6335787E+01
  0.4812633E+01  0.2284092E+00  0.9972547E+00  0.4421770E-02  0.1100855E+01
  0.3781406E+01 -0.1692385E+01  0.1035179E+01  0.2822654E-01  0.1198922E+01
 -0.1270011E+01  0.1247151E+01  0.1150725E+01  0.3102735E+00  0.6025015E+01
  0.2303276E+01  0.1665559E+01  0.1107091E+01 -0.8178313E-01  0.1310528E+01
 -0.8494743E+00  0.1751438E+01  0.1439757E+01  0.1246970E+00  0.5332566E+01
 -0.1660917E+01  0.1792743E+01  0.1205645E+01  0.1331503E+00  0.6146719E+01
  0.4436791E+01  0.6755868E+00  0.9919204E+00 -0.3267801E-02  0.1106106E+01
  0.4823992E+00  0.9620948E+00  0.1087620E+01 -0.2086866E+00  0.2204456E+01
  0.1002608E+01  0.1520122E+01  0.1384045E+01 -0.1575262E+00  0.2681066E+01
 -0.1587042E+01 -0.1457094E+01  0.1268046E+01 -0.2223211E+00  0.5854983E+01
  0.6685632E+00  0.7696987E-01  0.5071067E-01 -0.2651783E-01  0.6089806E+00
  0.1622634E+01 -0.5471313E+00  0.7326085E+00  0.1628707E+00  0.1611770E+01
  0.1112191E+01  0.1447297E+01  0.1325644E+01 -0.1854760E+00  0.2445704E+01
  0.4421378E+01  0.1668505E+01  0.1003302E+01 -0.5340388E-02  0.1131463E+01
  0.3976162E+00  0.2263997E+01  0.1260073E+01 -0.1261076E-01  0.2979880E+01
  0.4350865E+01 -0.1948956E+01  0.1008766E+01  0.8301531E-02  0.1180677E+01
  0.6591740E+00 -0.7281072E+00  0.7835280E+00  0.2286576E+00  0.1808561E+01
 -0.3396072E+01  0.9860092E+00  0.9167474E+00 -0.3876344E-01  0.6503265E+01
 -0.1791187E+01 -0.5082955E+00  0.8537281E+00 -0.6023847E-01  0.5280802E+01
 -0.5927554E+00  0.1062889E+01  0.1140889E+01  0.2199178E+00  0.4918703E+01
 -0.1109858E+01 -0.1895006E+01  0.1386862E+01 -0.7881692E-01  0.5515412E+01
 -0.2006632E+01  0.2666779E+00  0.6501905E+00  0.2217269E+00  0.6955791E+01
  0.1585390E+00 -0.9499555E+00  0.1157569E+01  0.9142503E-01  0.3061611E+01
  0.3157218E+01 -0.1245204E+01  0.1064534E+01  0.8261156E-01  0.1305221E+01
  0.1834816E+01 -0.1014565E+01  0.1080962E+01  0.1642621E+00  0.1500221E+01
 -0.5359666E+00 -0.1572176E+00  0.1228807E-01 -0.1142133E-01  0.7552218E+01
  0.6450717E+00 -0.1299292E+01  0.1402828E+01  0.1929097E+00  0.2358678E+01
 -0.8906310E+00 -0.1347450E+01  0.1336535E+01 -0.1384708E+00  0.5690966E+01
 -0.8313691E+00  0.1511723E+00  0.1561429E+00  0.1636392E+00  0.6391603E+01
 -0.2654569E+01 -0.1960648E+01  0.1070353E+01 -0.6687789E-02  0.5977497E+01
  0.3156657E+01  0.1494440E+01  0.1030818E+01 -0.3480780E-01  0.1200924E+01
  0.3668974E+01  0.1414287E+01  0.1014998E+01 -0.2144142E-01  0.1151929E+01
 -0.3109653E+01 -0.1885559E+01  0.1071704E+01 -0.6805551E-02  0.5950002E+01
  0.3126051E+01 -0.2331119E+01  0.1026756E+01  0.1672496E-02  0.1215498E+01
 -0.1414686E+01 -0.1177825E+01  0.1178176E+01 -0.2490260E+00  0.5846992E+01
 -0.2462916E+01 -0.8834248E+00  0.1120297E+01 -0.7714574E-01  0.5715457E+01
  0.1994237E+01 -0.1018801E+01  0.1076881E+01  0.1574698E+00  0.1638763E+01
  0.9265853E+00 -0.2272195E+01  0.1186521E+01  0.1249325E-01  0.2498101E+01
  0.9188535E-03  0.8175380E+00  0.9202601E+00 -0.9185677E-02  0.3729508E+01
 -0.3818238E+00  0.1169404E+01  0.1283395E+01  0.1485690E+00  0.4868547E+01
  0.1219839E+01 -0.3032413E+00  0.4003172E+00  0.1406599E+00  0.2197479E+01
 -0.5301489E+00 -0.1737175E+01  0.1480070E+01 -0.7035009E-01  0.4563556E+01
 -0.5899246E+00  0.2624129E+00  0.1023394E+00  0.1328872E+00  0.6861771E+01
 -0.1992046E+01 -0.5033105E+00  0.8747979E+00 -0.1208312E+00  0.4982168E+01
 -0.5857637E+00  0.7112270E+00  0.7057685E+00  0.2627228E+00  0.5988385E+01
 -0.8055586E+00  0.3266837E+00  0.2481046E+00  0.2432133E+00  0.6305395E+01
  0.1121076E+00  0.2163127E+01  0.1369010E+01 -0.1177085E-01  0.3507348E+01
 -0.6708090E+00 -0.8530602E+00  0.9691517E+00 -0.2283116E+00  0.5639082E+01
  0.4057189E+00 -0.1785259E+01  0.1492012E+01  0.8748029E-01  0.3147207E+01
  0.6723666E+00  0.1843951E+00  0.9309788E-01 -0.7833874E-01  0.7435014E+00
 -0.9485014E+00 -0.1882777E+01  0.1410435E+01 -0.6139833E-01  0.5222309E+01
 -0.2683136E+01  0.6183460E+00  0.8070332E+00 -0.2260809E-01  0.7285648E+01
  0.3759463E+01 -0.1154053E+00  0.9608689E+00  0.4961828E-01  0.1146989E+01
  0.1051967E+01  0.1755527E+01  0.1386154E+01 -0.1045482E+00  0.2222037E+01
  0.2702577E+00 -0.1234115E+01  0.1424141E+01  0.1350183E+00  0.2960896E+01
  0.1217856E+01 -0.2348066E+01  0.1113473E+01  0.2885874E-02  0.2219656E+01
 -0.4024647E+01  0.9029727E+00  0.9568016E+00 -0.5253667E-01  0.6445206E+01
  0.4567632E+01 -0.2495227E+00  0.9950847E+00  0.2110079E-01  0.1116560E+01
 -0.1857026E+01  0.2343070E+01  0.1064102E+01  0.7322911E-02  0.6496971E+01
 -0.2180133E+01  0.1176495E+01  0.8611996E+00  0.2396536E+00  0.5613311E+01
 -0.1730809E+01 -0.7270680E+00  0.9706962E+00 -0.1463859E+00  0.6074489E+01
 -0.5917626E+00 -0.1014376E+01  0.1175118E+01 -0.2147422E+00  0.5142565E+01
  0.6998253E+00 -0.5015005E+00  0.4001250E+00  0.1889253E+00  0.1665246E+01
 -0.2262343E+01 -0.8997868E-01  0.9887084E+00  0.1442292E-01  0.6089964E+01
  0.1618425E+00 -0.1462912E+01  0.1528908E+01  0.8271793E-01  0.3555444E+01
 -0.4248590E+01  0.2288466E+01  0.9949423E+00 -0.1409498E-02  0.6475399E+01
  0.1527402E+01  0.9452682E+00  0.9464226E+00 -0.2750015E+00  0.1743681E+01
 -0.4137449E+01  0.1377431E+00  0.9630006E+00 -0.1038875E+00  0.6401690E+01
  0.2722642E+00 -0.1612518E+01  0.1537582E+01  0.8983735E-01  0.3440825E+01
 -0.2309114E+01 -0.2037414E+01  0.1080102E+01 -0.2351637E-01  0.5934206E+01
 -0.1779362E+01  0.1472377E+01  0.1098277E+01  0.2347490E+00  0.6253819E+01
 -0.7744414E+00  0.5958300E+00  0.5391293E+00  0.2992608E+00  0.6143067E+01
  0.2000452E+00  0.5690630E+00  0.3542978E+00 -0.1006535E+00  0.2229399E+01
 -0.2233167E+01 -0.1626083E+01  0.1153957E+01 -0.8769637E-01  0.5847939E+01
  0.2810083E+01 -0.1637918E+01  0.1108245E+01  0.5673168E-01  0.1330206E+01
 -0.7513322E+00  0.1158872E+01  0.1222029E+01  0.2436182E+00  0.5606872E+01
 -0.1776601E+01  0.1037412E+01  0.8975909E+00  0.3573570E+00  0.6347013E+01
 -0.1398352E+01 -0.2348971E+01  0.1112301E+01 -0.2747229E-01  0.6009567E+01
 -0.1818512E+01  0.1917590E+01  0.1157950E+01  0.9356971E-01  0.6320310E+01
  0.9175896E+00  0.1147276E+01  0.1177907E+01 -0.2498043E+00  0.2345969E+01
 -0.7314550E+00  0.8507642E+00  0.8726890E+00  0.2646719E+00  0.6245170E+01
  0.2362655E+01 -0.5370586E+00  0.8894435E+00  0.7130330E-01  0.1561102E+01
 -0.1870392E+01  0.2072197E+01  0.1129274E+01  0.5472841E-01  0.6389990E+01
 -0.1372899E+00  0.4924951E+00  0.4839488E-01  0.1286772E-01  0.5527446E+01
  0.5931271E+00  0.1915428E+01  0.1451295E+01 -0.7367142E-01  0.2836718E+01
 -0.4403757E+00  0.4661799E+00  0.2526987E+00  0.1731401E+00  0.6676158E+01
 -0.7153627E+00 -0.5610319E+00  0.5158657E+00 -0.1977675E+00  0.6494831E+01
  0.3942947E+00 -0.4272097E+00  0.1597317E+00  0.1169985E+00  0.4430615E+00
 -0.1036858E+01  0.9755423E+00  0.9905192E+00  0.3186554E+00  0.5574597E+01
 -0.1642622E+00 -0.1455715E+01  0.1531111E+01 -0.5924893E-01  0.3940618E+01
  0.2834112E+01  0.1369083E+01  0.1028106E+01 -0.6192410E-01  0.1191397E+01
  0.1462020E+01 -0.1016550E+01  0.1078565E+01  0.2319438E+00  0.2007420E+01
 -0.7172416E+00 -0.1073704E+01  0.1209775E+01 -0.1869193E+00  0.5525968E+01
 -0.3280664E+01  0.8383190E+00  0.9026408E+00 -0.4413968E-01  0.6331181E+01
 -0.1655005E-01  0.1178534E+01  0.1333185E+01 -0.4473657E-02  0.3900678E+01
 -0.1196993E+00  0.5851926E+00  0.3679531E+00  0.6285336E-01  0.4766925E+01
 -0.4511167E+00  0.1679185E+01  0.1520943E+01  0.8446048E-01  0.4667941E+01
  0.1680405E+01  0.9055742E+00  0.9271243E+00 -0.2764743E+00  0.1545324E+01
 -0.2838462E+01 -0.1592516E+01  0.1110419E+01 -0.4231479E-02  0.5727224E+01
 -0.1400332E+00 -0.2273245E+01  0.1263216E+01 -0.4101976E-02  0.4059690E+01
  0.4587580E+01  0.1513215E+01  0.1001613E+01 -0.5315234E-02  0.1132828E+01
 -0.9615920E+00  0.8184214E+00  0.8255629E+00  0.3238177E+00  0.5874329E+01
  0.1124726E+01  0.1913451E+00  0.3653468E+00 -0.1202686E+00  0.1182150E+01
 -0.2482657E-01  0.7264294E+00  0.7435182E+00  0.1425638E-01  0.3845928E+01
  0.1190265E+00  0.1663638E+01  0.1559967E+01 -0.3748036E-01  0.3333975E+01
  0.7704488E+00  0.1565530E+01  0.1451182E+01 -0.1575395E+00  0.2093814E+01
 -0.2699801E+01 -0.4833327E+00  0.1096998E+01 -0.4436711E-01  0.6247732E+01
 -0.5349173E+00  0.2139059E+01  0.1367103E+01  0.2641720E-01  0.4771465E+01
 -0.3719954E+01  0.1373004E+01  0.9504704E+00 -0.2602348E-01  0.6481881E+01
 -0.1204176E+01 -0.1743917E+01  0.1386730E+01 -0.1317626E+00  0.5561708E+01
  0.7259264E+00  0.4789529E+00  0.4124416E+00 -0.2347399E+00  0.9509176E+00
 -0.1532332E+01  0.5739310E+00  0.6625522E+00  0.3962606E+00  0.7014813E+01
 -0.3508094E+00 -0.5437329E+00  0.3770263E+00 -0.1640718E+00  0.6906179E+01
 -0.2112533E+00 -0.5615868E+00  0.3622394E+00 -0.1135069E+00  0.5990941E+01
  0.4727668E+00 -0.4837965E+00  0.3098116E+00  0.1774383E+00  0.9516657E+00
  0.3619900E+01 -0.5981189E+00  0.9881985E+00  0.7455501E-01  0.1146812E+01
 -0.4081424E+00 -0.9106648E+00  0.1059305E+01 -0.1908093E+00  0.5447175E+01
 -0.2163941E+01 -0.7682552E+00  0.1140306E+01 -0.1302769E+00  0.4433839E+01
  0.9501815E+00 -0.3359197E+00  0.3078719E+00  0.1299949E+00  0.1239083E+01
  0.1401780E+00  0.1922716E+01  0.1507743E+01 -0.2833030E-01  0.3341093E+01
 -0.1465958E+01  0.2345936E+01  0.1101149E+01  0.7416444E-02  0.6179373E+01
  0.1238484E+01  0.5803412E+00  0.6509256E+00 -0.2387954E+00  0.1695661E+01
 -0.3578542E+01 -0.2348943E+01  0.1019353E+01 -0.3660096E-02  0.6046196E+01
 -0.1610510E+01  0.1313697E+01  0.1084863E+01  0.2948922E+00  0.6238021E+01
  0.4799417E+01  0.2236538E+01  0.1000073E+01 -0.1392906E-03  0.1131203E+01
 -0.1343404E+01  0.1497469E+01  0.1246210E+01  0.2246497E+00  0.5812917E+01
  0.1652104E+01  0.3590578E+00  0.6215913E+00 -0.1633087E+00  0.1316133E+01
  0.3451978E+01  0.1512322E+00  0.9108867E+00  0.4599755E-01  0.1005920E+01
  0.3265517E+01 -0.1839444E+01  0.1065413E+01  0.2802709E-01  0.1246858E+01
  0.2598214E+01  0.5378240E+00  0.8830392E+00 -0.8814453E-01  0.1327913E+01
 -0.1556449E+01 -0.6168683E+00  0.8171441E+00 -0.1953231E+00  0.3929128E+01
 -0.2615095E+00  0.5273535E+00  0.2703753E+00  0.1118049E+00  0.5826421E+01
 -0.1070012E+01  0.4181201E+00  0.4134353E+00  0.3104331E+00  0.6087940E+01
  0.7734942E+00  0.2392542E+01  0.1106737E+01 -0.1794303E-02  0.2331181E+01
  0.4562506E+01 -0.2303294E+01  0.1001361E+01  0.9760150E-03  0.1173348E+01
  0.6586626E+00  0.8775982E+00  0.9389364E+00 -0.2719515E+00  0.1941938E+01
 -0.4071392E+01  0.1457455E+01  0.9711358E+00 -0.2323789E-01  0.6479881E+01
 -0.1323821E+01 -0.2141725E+01  0.1245586E+01 -0.4451589E-01  0.5780033E+01
 -0.1145826E+01  0.7503866E+00  0.7134079E+00  0.3959872E+00  0.5029773E+01
 -0.3750123E+00 -0.1088712E+01  0.1279554E+01 -0.1912898E+00  0.4158300E+01
  0.1662597E+01 -0.2867005E+00  0.6001607E+00  0.8828555E-01  0.1026610E+01
  0.2371144E+00 -0.1008538E+01  0.1223107E+01  0.1313856E+00  0.2876113E+01
 -0.1104731E+01 -0.5901147E+00  0.6423053E+00 -0.1374449E+00  0.5760630E+01
  0.1996474E+00  0.7614853E+00  0.8214126E+00 -0.1293676E+00  0.2808508E+01
  0.1659732E+01  0.1396852E+00  0.5698173E+00 -0.6651114E-01  0.1443649E+01
 -0.6588591E+00  0.1483753E+00  0.6852898E-01  0.1118115E+00  0.6845318E+01
  0.2494681E+01  0.1937769E+01  0.1085593E+01 -0.3888840E-01  0.1242363E+01
 -0.4788159E+01  0.8757599E+00  0.9947874E+00 -0.2063798E-01  0.6483547E+01
  0.4978619E+00  0.3110318E+00  0.8326545E-01 -0.9148565E-01  0.2558980E+00
  0.7197879E-01 -0.9192757E+00  0.1120565E+01  0.4535786E-01  0.3415716E+01
  0.8869048E+00 -0.1230605E+00  0.1333551E+00  0.6937953E-01  0.1414216E+01
 -0.5091926E+00 -0.2459165E+00  0.3146182E-01 -0.3626652E-01  0.7673077E+01
  0.1000675E+01  0.9133873E+00  0.9346868E+00 -0.2725911E+00  0.1935750E+01
 -0.1340262E+01  0.1358988E+01  0.1183210E+01  0.2655208E+00  0.5944454E+01
 -0.1561873E+01 -0.1863018E+01  0.1286802E+01 -0.1152006E+00  0.6160261E+01
  0.3251631E+00  0.1907167E+01  0.1491923E+01 -0.5001889E-01  0.3124079E+01
 -0.2835385E+01 -0.2335500E+01  0.1006206E+01  0.3963719E-02  0.5999910E+01
  0.1008287E+01  0.1302514E+01  0.1267905E+01 -0.2055338E+00  0.1651381E+01
  0.5235172E+00 -0.8235631E+00  0.9437774E+00  0.2227308E+00  0.1851949E+01
  0.3110087E+01  0.1077327E+01  0.9940288E+00 -0.4346333E-01  0.1334535E+01
  0.4798091E+01  0.8548804E+00  0.9994484E+00 -0.2477880E-02  0.1103728E+01
 -0.1031898E+01 -0.2153441E+01  0.1277116E+01 -0.3697477E-01  0.5404709E+01
 -0.4219877E+00  0.8523461E+00  0.9304775E+00  0.2251229E+00  0.5084057E+01
 -0.9850472E+00  0.1241898E+01  0.1236799E+01  0.2687193E+00  0.5866349E+01
  0.2015838E+01  0.4301557E+00  0.7676227E+00 -0.1475294E+00  0.1664490E+01
  0.1870399E+01  0.2456942E+00  0.6793192E+00 -0.9552543E-01  0.1613522E+01
  0.1595302E+01  0.2339203E+01  0.1090982E+01 -0.8564732E-02  0.1634867E+01
 -0.1045676E+01  0.2255225E+00  0.2950305E+00  0.2350707E+00  0.5916998E+01
  0.1171506E+01  0.2334925E+01  0.1126164E+01 -0.6806559E-02  0.1962275E+01
 -0.3690002E+01  0.4260229E+00  0.9199623E+00 -0.9567903E-01  0.6353129E+01
 -0.6751857E+00 -0.3425014E+00  0.1981433E+00 -0.1083489E+00  0.6726160E+01
  0.5610711E+00 -0.5152392E-01  0.8060291E-02  0.1490286E-01  0.2157249E+00
  0.1103787E+01  0.6792687E+00  0.7061448E+00 -0.2728299E+00  0.1804240E+01
 -0.2372785E+01  0.5679968E+00  0.7283042E+00  0.1256123E+00  0.7030564E+01
  0.3051159E+00  0.4866993E+00  0.2033536E+00 -0.1055639E+00  0.1010919E+01
  0.1408385E+01 -0.7710342E+00  0.8935976E+00  0.2302795E+00  0.8211609E+00
  0.4003039E+00  0.5857681E+00  0.4730762E+00 -0.2050458E+00  0.1457983E+01
 -0.2973411E+00  0.1472917E+01  0.1498569E+01  0.8322496E-01  0.4264319E+01
  0.2160759E+01  0.1331978E+01  0.1063210E+01 -0.1438726E+00  0.1393075E+01
 -0.2556418E+01  0.2384652E+01  0.9994540E+00  0.2778437E-02  0.6661373E+01
 -0.4627402E+00 -0.3085764E+00  0.4726583E-01 -0.5027788E-01  0.7835704E+01
  0.1706886E+01  0.1713060E-01  0.5822847E+00 -0.1523347E-01  0.1646029E+01
 -0.5984136E+00 -0.1660132E-01  0.1502289E-01  0.2838229E-01  0.7143501E+01
 -0.1612233E+01  0.5193801E-01  0.5797674E+00  0.3053086E+00  0.5897173E+01
  0.3520485E+00 -0.8902680E+00  0.1059909E+01  0.1846927E+00  0.2394369E+01
 -0.1263305E+01 -0.1673575E+00  0.4010127E+00  0.4407030E-01  0.5696957E+01
  0.7597267E+00  0.3513078E+00  0.2753700E+00 -0.1807829E+00  0.1215176E+01
 -0.7969831E+00 -0.6407505E+00  0.6565159E+00 -0.2006918E+00  0.5914102E+01
 -0.1423723E+01 -0.2432737E-01  0.4444031E+00  0.1622004E+00  0.4686563E+01
 -0.2318437E+00 -0.7054622E+00  0.7291660E+00 -0.1444479E+00  0.5514896E+01
  0.3896895E+01  0.1104715E+01  0.9992562E+00 -0.2040927E-01  0.1128419E+01
 -0.8525438E+00 -0.2214465E+01  0.1259931E+01 -0.1600501E-01  0.5274976E+01
 -0.1486724E+01  0.3045708E+00  0.4498124E+00  0.2977548E+00  0.4963466E+01
 -0.6344812E+00 -0.5628420E+00  0.4973527E+00 -0.2004894E+00  0.6464599E+01
 -0.2633992E+01  0.9409160E+00  0.8055274E+00  0.7635206E-01  0.6634414E+01
  0.2849405E+00 -0.2096185E+01  0.1393215E+01  0.2599748E-01  0.3364596E+01
 -0.4172306E-01  0.1899435E+01  0.1522564E+01 -0.6702493E-02  0.3732895E+01
  0.2481347E+01  0.3428909E+00  0.8368270E+00 -0.1021697E+00  0.1365926E+01
 -0.5755210E-01 -0.1250754E+01  0.1441764E+01 -0.1349315E-01  0.4064919E+01
 -0.1482488E+01  0.2042964E+01  0.1228224E+01  0.6005684E-01  0.6059651E+01
 -0.4831429E+00 -0.6725302E+00  0.6724130E+00 -0.2069469E+00  0.6120547E+01
 -0.2429492E+01 -0.1116853E+01  0.1138847E+01 -0.5962141E-01  0.5512517E+01
  0.2071619E+01  0.9803744E+00  0.9620782E+00 -0.1930070E+00  0.1655349E+01
  0.2998491E+01 -0.2413216E+00  0.9205366E+00  0.6362342E-01  0.9019502E+00
  0.2585564E+01 -0.2373148E+01  0.1035067E+01  0.2627238E-02  0.1303204E+01
 -0.6271426E+00 -0.7490257E+00  0.8146890E+00 -0.2275785E+00  0.5797006E+01
  0.2077111E+00  0.2254185E+01  0.1284171E+01 -0.9730270E-02  0.3256573E+01
 -0.3105475E+01  0.1178661E+01  0.9031847E+00 -0.1515582E-02  0.6344580E+01
 -0.2069189E+01 -0.2209215E+01  0.1066249E+01 -0.2739908E-01  0.6114129E+01
 -0.1970856E+01  0.7740090E+00  0.7138015E+00  0.3871460E+00  0.6397720E+01
 -0.2372806E+00 -0.6285108E+00  0.5511853E+00 -0.1458507E+00  0.5708390E+01
  0.8353746E+00 -0.3845482E-01  0.1128771E+00  0.3402979E-01  0.1274475E+01
 -0.3734252E+01 -0.1722773E+01  0.1062809E+01 -0.3149676E-01  0.6044746E+01
 -0.1785843E+01 -0.1659622E+01  0.1254467E+01 -0.1835144E+00  0.5794271E+01
 -0.8522368E+00 -0.2348722E+00  0.1940651E+00 -0.2983230E-01  0.5913168E+01
  0.2581832E+01 -0.1403301E+01  0.1126565E+01  0.8474876E-01  0.1376890E+01
  0.1997255E+01 -0.6568758E+00  0.8742918E+00  0.1096323E+00  0.1380654E+01
 -0.4605235E+01  0.1676833E+00  0.9871418E+00 -0.6068634E-01  0.6383174E+01
 -0.5817344E+00  0.6093889E+00  0.5453752E+00  0.2600583E+00  0.6089186E+01
  0.1456592E+00 -0.5411573E+00  0.2496253E+00  0.5814270E-01  0.2119064E+01
  0.1358208E+01 -0.6243667E+00  0.7196519E+00  0.2353387E+00  0.1516857E+01
 -0.2054989E+01  0.1644422E+01  0.1071597E+01  0.1563311E+00  0.6497508E+01
 -0.5089765E+00 -0.3673601E+00  0.1359597E+00 -0.1064285E+00  0.7431617E+01
  0.1207311E+00 -0.1132775E+01  0.1349858E+01  0.7027488E-01  0.3245206E+01
  0.6774814E+00 -0.3328691E+00  0.1953527E+00  0.1447525E+00  0.1001441E+01
 -0.1825683E+01  0.5845254E+00  0.6194234E+00  0.4210896E+00  0.7455391E+01
 -0.9141050E+00  0.1620764E+01  0.1413423E+01  0.1609157E+00  0.5513789E+01
  0.4864870E+00  0.2402960E+01  0.1115511E+01  0.3275703E-03  0.2664121E+01
 -0.7303649E+00  0.1790856E+01  0.1464338E+01  0.1046849E+00  0.5134777E+01
 -0.2754942E+01 -0.3368158E+00  0.1061961E+01 -0.2339671E-01  0.6549855E+01
  0.3878406E+00 -0.6716424E+00  0.6672208E+00  0.2089000E+00  0.1789774E+01
 -0.1338745E+01  0.7040891E+00  0.7095062E+00  0.3671596E+00  0.6254536E+01
  0.5602129E+00  0.7021562E+00  0.6942006E+00 -0.2618024E+00  0.1568611E+01
 -0.5413495E+00  0.2125413E+00  0.4632633E-01  0.7813313E-01  0.7102237E+01
  0.6307880E+00 -0.1185571E+01  0.1345191E+01  0.2173407E+00  0.2327902E+01
 -0.2163748E+01 -0.1081993E+01  0.1159914E+01 -0.1154351E+00  0.5822909E+01
  0.1015115E+01  0.3688207E-01  0.2369406E+00 -0.2063596E-01  0.1437457E+01
 -0.6109118E+00  0.4436784E+00  0.3029450E+00  0.2264664E+00  0.6460072E+01
 -0.1026265E+01  0.2415604E+01  0.1083155E+01  0.3381495E-02  0.5717236E+01
 -0.2711729E+01  0.4118749E-01  0.9177759E+00 -0.9448115E-01  0.6267059E+01
 -0.3150336E+01  0.3776010E+00  0.8450771E+00 -0.6292732E-01  0.6815888E+01
 -0.3388372E+01  0.1986928E+00  0.8904572E+00 -0.1101913E+00  0.6237927E+01
 -0.2513795E+01  0.1118531E+01  0.8425303E+00  0.1436629E+00  0.6408510E+01
 -0.3301829E+01 -0.9904276E-01  0.9596871E+00 -0.1085585E+00  0.6363435E+01
  0.2189152E+01 -0.2938579E+00  0.7658039E+00  0.1411392E-02  0.1691807E+01
 -0.1518574E+01 -0.1862339E+00  0.5511165E+00  0.1017779E+00  0.5073560E+01
  0.7540677E+00 -0.1495142E+01  0.1436120E+01  0.1528466E+00  0.2437436E+01
 -0.5296059E+00 -0.1113205E+01  0.1289074E+01 -0.1916349E+00  0.5136711E+01
 -0.1414401E+01  0.1938096E+00  0.4157978E+00  0.2630397E+00  0.5463577E+01
  0.1289855E+01  0.9636582E+00  0.9656388E+00 -0.2667528E+00  0.1849327E+01
 -0.3527004E+01  0.2323163E+01  0.9882036E+00  0.1281347E-02  0.6506718E+01
 -0.7262961E+00 -0.2298406E+00  0.1309145E+00 -0.4688933E-01  0.6746712E+01
 -0.5163383E+00 -0.1434941E+01  0.1448324E+01 -0.1246056E+00  0.4389277E+01
  0.1505867E+01 -0.3373639E+00  0.5580441E+00  0.8759732E-01  0.1984533E+01
  0.5753887E+00 -0.1408364E+01  0.1459072E+01  0.1714275E+00  0.2510638E+01
  0.1058871E+01  0.5908165E+00  0.6160435E+00 -0.2586863E+00  0.1618058E+01
 -0.1440452E+01  0.8604061E+00  0.8675792E+00  0.4129079E+00  0.5287976E+01
  0.3373692E+00 -0.5328766E+00  0.3475169E+00  0.1556134E+00  0.1171705E+01
 -0.3931892E+01 -0.2293299E+01  0.1016990E+01 -0.3972252E-02  0.6092411E+01
 -0.1147378E-01  0.5771598E+00  0.3246480E+00  0.9579728E-02  0.3880025E+01
  0.4123863E+01  0.2455647E+00  0.9742633E+00  0.1431443E-01  0.1090134E+01
  0.5154458E+00 -0.2250852E+01  0.1236799E+01  0.1580249E-01  0.2906828E+01
  0.2635865E+01 -0.1911151E+00  0.8355800E+00  0.3234311E-01  0.1300685E+01
  0.2000893E+00 -0.7970423E+00  0.9193428E+00  0.1292383E+00  0.2792965E+01
 -0.1277497E+01  0.2399602E+01  0.1080550E+01  0.3124216E-02  0.6031382E+01
  0.5317429E+00  0.3834386E+00  0.1882828E+00 -0.1551731E+00  0.6312806E+00
  0.1417793E+01  0.7726067E+00  0.8071837E+00 -0.2584518E+00  0.1904254E+01
 -0.5659566E+00 -0.5242447E+00  0.4059722E+00 -0.1849767E+00  0.6629087E+01
  0.1036044E+01 -0.9830656E+00  0.1115064E+01  0.2084580E+00  0.2324446E+01
  0.8761285E+00 -0.2013271E+01  0.1336588E+01  0.4786499E-01  0.2707360E+01
 -0.2019364E+00  0.8737925E+00  0.9922888E+00  0.1152796E+00  0.4563048E+01
 -0.2629722E+01 -0.1141664E+01  0.1117673E+01 -0.3493243E-01  0.5618746E+01
  0.4174658E+01  0.2298348E+01  0.1001757E+01 -0.5340710E-03  0.1121669E+01
 -0.2062270E-01  0.9657449E+00  0.1128373E+01 -0.1551346E-02  0.4017359E+01
 -0.3275912E+01 -0.1029898E+01  0.1120452E+01 -0.5969963E-01  0.5858260E+01
 -0.1118011E+01  0.1481791E+01  0.1313579E+01  0.2122888E+00  0.5792576E+01
  0.1780718E+01  0.1789715E+01  0.1211265E+01 -0.9091619E-01  0.1724439E+01
 -0.6898277E+00  0.7435512E+00  0.7421727E+00  0.2767210E+00  0.5852696E+01
  0.1118163E+01 -0.1639424E+00  0.2339456E+00  0.7026220E-01  0.1107913E+01
  0.6814508E+00 -0.2871567E-01  0.4559454E-01  0.2036938E-01  0.6530346E+00
  0.1226077E+01 -0.1063277E+01  0.1141668E+01  0.2496768E+00  0.2261397E+01
 -0.8813140E+00  0.2443868E+00  0.2260073E+00  0.2214095E+00  0.6319165E+01
 -0.1392492E+00 -0.5428123E+00  0.2602987E+00 -0.6007010E-01  0.5434859E+01
  0.3378685E-01 -0.7750482E+00  0.8829926E+00  0.1768806E-01  0.3580330E+01
